ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
    261.5356	     13.1600	          11
    261.5456	     13.2100	          11
    261.5556	     13.2100	          11
    261.5656	     13.2100	          11
    261.5756	     13.2100	          11
    261.5858	     13.2100	          11
    261.5956	     13.1600	          11
    261.6056	     13.1600	          11
    261.6160	     13.1600	          11
    261.6256	     13.2100	          11
    261.6356	     13.2100	          11
    261.6456	     13.2100	          11
    261.6556	     13.2100	          11
    261.6658	     13.2100	          11
    261.6756	     13.2700	          11
    261.6856	     13.2700	          11
    261.6956	     13.2700	          11
    261.7056	     13.2100	          11
    261.7156	     13.2100	          11
    261.7256	     13.2100	          11
    261.7356	     13.2700	          11
    261.7458	     13.2700	          11
    261.7556	     13.2700	          11
    261.7656	     13.2700	          11
    261.7756	     13.2700	          11
    261.7856	     13.3300	          11
    261.7956	     13.3300	          11
    261.8056	     13.3300	          11
    261.8156	     13.3300	          11
    261.8258	     13.2700	          11
    261.8356	     13.3300	          11
    261.8456	     13.3300	          11
    261.8556	     13.3300	          11
    261.8657	     13.3300	          11
    261.8756	     13.3300	          11
    261.8856	     13.3300	          11
    261.8956	     13.2700	          11
    261.9058	     13.2700	          11
    261.9156	     13.2700	          11
    261.9256	     13.2700	          11
    261.9356	     13.2100	          11
    261.9456	     13.2100	          11
    261.9556	     13.2100	          11
    261.9657	     13.2700	          11
    261.9756	     13.3300	          11
    261.9858	     13.3300	          11
    261.9956	     13.3300	          11
    262.0056	     13.3300	          11
    262.0156	     13.3300	          11
    262.0256	     13.3300	          11
    262.0356	     13.3300	          11
    262.0456	     13.3800	          11
    262.0556	     13.3800	          11
    262.0659	     13.3800	          11
    262.0756	     13.3800	          11
    262.0856	     13.3300	          11
    262.0956	     13.3300	          11
    262.1056	     13.3300	          11
    262.1156	     13.3800	          11
    262.1256	     13.3800	          11
    262.1356	     13.3800	          11
    262.1458	     13.3800	          11
    262.1556	     13.3300	          11
    262.1657	     13.3300	          11
    262.1757	     13.3300	          11
    262.1856	     13.3300	          11
    262.1956	     13.3300	          11
    262.2056	     13.3300	          11
    262.2156	     13.3300	          11
    262.2258	     13.3800	          11
    262.2356	     13.3800	          11
    262.2456	     13.3800	          11
    262.2556	     13.3800	          11
    262.2657	     13.4400	          11
    262.2756	     13.4400	          11
    262.2856	     13.4400	          11
    262.2956	     13.3800	          11
    262.3058	     13.3800	          11
    262.3156	     13.3800	          11
