Time_s,gps_valid,gnss_east_m,gnss_north_m,fused_east_m,fused_north_m,pure_east_m,pure_north_m,err_fused_m,err_pure_m
228.1019,1,3797.9568,-207.6539,3797.9568,-207.6539,3874.8081,-61.2933,0.0000,165.3105
228.2019,1,3799.4282,-208.9279,3799.4282,-208.9279,3876.2485,-62.5109,0.0000,165.3460
228.3019,1,3800.8992,-210.2018,3800.8992,-210.2018,3877.6912,-63.7261,0.0000,165.3849
228.4019,1,3802.3706,-211.2635,3802.3706,-211.2635,3879.1392,-64.9367,0.0000,165.2420
228.5019,1,3802.3706,-211.2635,3802.3706,-211.2635,3880.5864,-66.1469,0.0000,164.8531
228.6019,1,3805.3130,-213.8114,3805.3130,-213.8114,3882.0371,-67.3482,0.0000,165.3422
228.7019,1,3806.7842,-214.8730,3806.7842,-214.8730,3883.4885,-68.5529,0.0000,165.2063
228.8019,1,3808.2554,-216.1469,3808.2554,-216.1469,3884.9370,-69.7600,0.0000,165.2550
228.9019,1,3809.7266,-217.4209,3809.7266,-217.4209,3886.3784,-70.9643,0.0000,165.3028
229.0019,1,3811.1978,-218.4825,3811.1978,-218.4825,3887.8271,-72.1679,0.0000,165.1666
229.1019,1,3812.6689,-219.7565,3812.6689,-219.7565,3889.2832,-73.3681,0.0000,165.2250
229.2019,1,3814.1401,-221.0304,3814.1401,-221.0304,3890.7375,-74.5585,0.0000,165.2912
229.3019,1,3815.6113,-222.0920,3815.6113,-222.0920,3892.1938,-75.7449,0.0000,165.1737
229.4019,1,3817.0825,-223.3660,3817.0825,-223.3660,3893.6516,-76.9313,0.0000,165.2451
229.5019,1,3817.0825,-223.3660,3817.0825,-223.3660,3895.1113,-78.1192,0.0000,164.8791
229.6019,1,3820.0254,-225.7016,3820.0254,-225.7016,3896.5674,-79.3106,0.0000,165.1938
229.7019,1,3821.4963,-226.9755,3821.4963,-226.9755,3898.0239,-80.4999,0.0000,165.2621
229.8019,1,3822.9678,-228.0371,3822.9678,-228.0371,3899.4846,-81.6861,0.0000,165.1467
229.9019,1,3824.4390,-229.3111,3824.4390,-229.3111,3900.9465,-82.8662,0.0000,165.2256
230.0019,1,3825.9102,-230.3727,3825.9102,-230.3727,3902.4131,-84.0383,0.0000,165.1256
230.1019,1,3827.3813,-231.6467,3827.3813,-231.6467,3903.8848,-85.2035,0.0000,165.2222
230.2019,1,3828.8525,-232.7083,3828.8525,-232.7083,3905.3579,-86.3670,0.0000,165.1328
230.3019,1,3830.3237,-233.9822,3830.3237,-233.9822,3906.8337,-87.5313,0.0000,165.2321
230.4019,1,3831.7949,-235.2562,3831.7949,-235.2562,3908.3057,-88.6962,0.0000,165.3291
230.5019,1,3831.7949,-235.2562,3831.7949,-235.2562,3909.7791,-89.8623,0.0000,164.9876
230.6019,1,3834.7373,-237.3794,3834.7373,-237.3794,3911.2546,-91.0248,0.0000,165.1502
230.7019,1,3836.2085,-238.6534,3836.2085,-238.6534,3912.7322,-92.1813,0.0000,165.2572
230.8019,1,3837.6797,-239.7150,3837.6797,-239.7150,3914.2141,-93.3316,0.0000,165.1836
230.9019,1,3839.1511,-240.9890,3839.1511,-240.9890,3915.7024,-94.4786,0.0000,165.3039
231.0019,1,3840.6221,-242.0506,3840.6221,-242.0506,3917.1953,-95.6207,0.0000,165.2427
231.1019,1,3842.0933,-243.1122,3842.0933,-243.1122,3918.6887,-96.7573,0.0000,165.1867
231.2019,1,3843.5647,-244.3862,3843.5647,-244.3862,3920.1819,-97.8960,0.0000,165.3165
231.3019,1,3845.0359,-245.4478,3845.0359,-245.4478,3921.6777,-99.0385,0.0000,165.2564
231.4019,1,3846.5071,-246.7217,3846.5071,-246.7217,3923.1741,-100.1805,0.0000,165.3849
231.5019,1,3846.5071,-246.7217,3846.5071,-246.7217,3924.6663,-101.3193,0.0000,165.0780
231.6019,1,3849.4497,-248.8450,3849.4497,-248.8450,3926.1663,-102.4475,0.0000,165.2805
231.7019,1,3850.9209,-250.1189,3850.9209,-250.1189,3927.6758,-103.5685,0.0000,165.4338
231.8019,1,3852.3921,-251.1806,3852.3921,-251.1806,3929.1873,-104.6808,0.0000,165.4076
231.9019,1,3853.8633,-252.2422,3853.8633,-252.2422,3930.7031,-105.7902,0.0000,165.3860
232.0019,1,3855.3345,-253.5161,3855.3345,-253.5161,3932.2183,-106.8995,0.0000,165.5523
232.1019,1,3856.8057,-254.5778,3856.8057,-254.5778,3933.7300,-108.0112,0.0000,165.5267
232.2019,1,3858.2769,-255.6394,3858.2769,-255.6394,3935.2412,-109.1241,0.0000,165.5000
232.3019,1,3859.7480,-256.7010,3859.7480,-256.7010,3936.7532,-110.2367,0.0000,165.4738
232.4019,1,3861.2192,-257.9750,3861.2192,-257.9750,3938.2749,-111.3464,0.0000,165.6428
232.5019,1,3861.2192,-257.9750,3861.2192,-257.9750,3939.7930,-112.4534,0.0000,165.3794
232.6019,1,3864.1616,-260.0982,3864.1616,-260.0982,3941.3250,-113.5470,0.0000,165.6244
232.7019,1,3865.6331,-261.1599,3865.6331,-261.1599,3942.8633,-114.6382,0.0000,165.6294
232.8019,1,3867.8398,-262.2215,3867.8398,-262.2215,3944.3960,-115.7259,0.0000,165.2931
232.9019,1,3869.3110,-263.2831,3869.3110,-263.2831,3945.9265,-116.8124,0.0000,165.2985
233.0019,1,3870.7822,-264.3447,3870.7822,-264.3447,3947.4578,-117.8979,0.0000,165.3052
233.1019,1,3872.2534,-265.6187,3872.2534,-265.6187,3948.9993,-118.9829,0.0000,165.5052
233.2019,1,3873.7246,-266.6803,3873.7246,-266.6803,3950.5469,-120.0601,0.0000,165.5269
233.3019,1,3875.1958,-267.7419,3875.1958,-267.7419,3952.0935,-121.1278,0.0000,165.5565
233.4019,1,3876.6670,-268.8036,3876.6670,-268.8036,3953.6431,-122.1924,0.0000,165.5903
233.5019,1,3876.6670,-268.8036,3876.6670,-268.8036,3955.1926,-123.2570,0.0000,165.3786
233.6019,1,3879.6096,-270.9268,3879.6096,-270.9268,3956.7439,-124.3184,0.0000,165.6615
233.7019,1,3881.0806,-271.9884,3881.0806,-271.9884,3958.2981,-125.3779,0.0000,165.7022
233.8019,1,3882.5520,-273.0500,3882.5520,-273.0500,3959.8518,-126.4329,0.0000,165.7463
233.9019,1,3884.7588,-274.1117,3884.7588,-274.1117,3961.4072,-127.4848,0.0000,165.4522
234.0019,1,3886.2300,-275.1733,3886.2300,-275.1733,3962.9666,-128.5314,0.0000,165.5064
234.1019,1,3887.7012,-276.2349,3887.7012,-276.2349,3964.5325,-129.5758,0.0000,165.5656
234.2019,1,3889.1724,-277.0842,3889.1724,-277.0842,3966.0972,-130.6154,0.0000,165.4404
234.3019,1,3890.6438,-278.1459,3890.6438,-278.1459,3967.6624,-131.6514,0.0000,165.5068
234.4019,1,3892.1152,-279.2075,3892.1152,-279.2075,3969.2283,-132.6846,0.0000,165.5759
234.5019,1,3892.1152,-279.2075,3892.1152,-279.2075,3970.7944,-133.7180,0.0000,165.4013
234.6019,1,3895.0574,-281.3307,3895.0574,-281.3307,3972.3652,-134.7440,0.0000,165.7232
234.7019,1,3897.2642,-282.3924,3897.2642,-282.3924,3973.9417,-135.7631,0.0000,165.4677
234.8019,1,3898.7354,-283.4540,3898.7354,-283.4540,3975.5234,-136.7782,0.0000,165.5603
234.9019,1,3900.2068,-284.3033,3900.2068,-284.3033,3977.1072,-137.7868,0.0000,165.4713
235.0019,1,3901.6777,-285.3649,3901.6777,-285.3649,3978.6919,-138.7917,0.0000,165.5744
235.1019,1,3903.1492,-286.4265,3903.1492,-286.4265,3980.2761,-139.7967,0.0000,165.6770
235.2019,1,3904.6204,-287.4882,3904.6204,-287.4882,3981.8606,-140.8015,0.0000,165.7801
235.3019,1,3906.0916,-288.5498,3906.0916,-288.5498,3983.4458,-141.8044,0.0000,165.8852
235.4019,1,3908.2983,-289.3991,3908.2983,-289.3991,3985.0337,-142.8033,0.0000,165.4649
235.5019,1,3908.2983,-289.3991,3908.2983,-289.3991,3986.6216,-143.8020,0.0000,165.3271
235.6019,1,3911.2410,-291.5223,3911.2410,-291.5223,3988.2183,-144.7877,0.0000,165.7002
235.7019,1,3912.7119,-292.3716,3912.7119,-292.3716,3989.8184,-145.7674,0.0000,165.6448
235.8019,1,3914.1831,-293.4333,3914.1831,-293.4333,3991.4224,-146.7465,0.0000,165.7797
235.9019,1,3915.6543,-294.4949,3915.6543,-294.4949,3993.0237,-147.7258,0.0000,165.9132
236.0019,1,3917.8613,-295.3442,3917.8613,-295.3442,3994.6243,-148.7055,0.0000,165.5157
236.1019,1,3919.3325,-296.4058,3919.3325,-296.4058,3996.2251,-149.6834,0.0000,165.6500
236.2019,1,3920.8037,-297.2551,3920.8037,-297.2551,3997.8306,-150.6546,0.0000,165.6045
236.3019,1,3922.2749,-298.3167,3922.2749,-298.3167,3999.4429,-151.6146,0.0000,165.7601
236.4019,1,3923.7461,-299.1660,3923.7461,-299.1660,4001.0613,-152.5637,0.0000,165.7404
236.5019,1,3923.7461,-299.1660,3923.7461,-299.1660,4002.6799,-153.5130,0.0000,165.6664
236.6019,1,3927.4243,-301.0770,3927.4243,-301.0770,4004.3042,-154.4519,0.0000,165.5579
236.7019,1,3928.8955,-302.1386,3928.8955,-302.1386,4005.9272,-155.3936,0.0000,165.7347
236.8019,1,3930.3667,-302.9879,3930.3667,-302.9879,4007.5481,-156.3393,0.0000,165.7190
236.9019,1,3931.8379,-304.0495,3931.8379,-304.0495,4009.1682,-157.2840,0.0000,165.8918
237.0019,1,3934.0447,-304.8988,3934.0447,-304.8988,4010.7905,-158.2260,0.0000,165.5380
237.1019,1,3935.5161,-305.9604,3935.5161,-305.9604,4012.4148,-159.1615,0.0000,165.7207
237.2019,1,3936.9873,-306.8098,3936.9873,-306.8098,4014.0439,-160.0912,0.0000,165.7229
237.3019,1,3938.4585,-307.6591,3938.4585,-307.6591,4015.6775,-161.0143,0.0000,165.7331
237.4019,1,3939.9297,-308.7207,3939.9297,-308.7207,4017.3135,-161.9335,0.0000,165.9359
237.5019,1,3939.9297,-308.7207,3939.9297,-308.7207,4018.9487,-162.8522,0.0000,165.8964
237.6019,1,3943.6077,-310.6316,3943.6077,-310.6316,4020.5811,-163.7742,0.0000,165.8071
237.7019,1,3945.0789,-311.4809,3945.0789,-311.4809,4022.2114,-164.7019,0.0000,165.8116
237.8019,1,3946.5503,-312.3302,3946.5503,-312.3302,4023.8408,-165.6328,0.0000,165.8130
237.9019,1,3948.7568,-313.3918,3948.7568,-313.3918,4025.4717,-166.5597,0.0000,165.6648
238.0019,1,3950.2280,-314.2411,3950.2280,-314.2411,4027.1077,-167.4786,0.0000,165.6796
238.1019,1,3951.6995,-315.0904,3951.6995,-315.0904,4028.7490,-168.3880,0.0000,165.7052
238.2019,1,3953.1704,-316.1520,3953.1704,-316.1520,4030.3894,-169.2898,0.0000,165.9255
238.3019,1,3954.6418,-317.0013,3954.6418,-317.0013,4032.0322,-170.1919,0.0000,165.9587
238.4019,1,3956.8486,-317.8506,3956.8486,-317.8506,4033.6763,-171.0957,0.0000,165.6487
238.5019,1,3956.8486,-317.8506,3956.8486,-317.8506,4035.3208,-171.9997,0.0000,165.6212
238.6019,1,3959.7910,-319.7616,3959.7910,-319.7616,4036.9653,-172.8967,0.0000,165.9071
238.7019,1,3961.2622,-320.6109,3961.2622,-320.6109,4038.6145,-173.7865,0.0000,165.9541
238.8019,1,3963.4692,-321.4602,3963.4692,-321.4602,4040.2629,-174.6681,0.0000,165.6659
238.9019,1,3964.9404,-322.3095,3964.9404,-322.3095,4041.9160,-175.5478,0.0000,165.7233
239.0019,1,3966.4116,-323.1588,3966.4116,-323.1588,4043.5674,-176.4259,0.0000,165.7817
239.1019,1,3967.8828,-324.2204,3967.8828,-324.2204,4045.2207,-177.3105,0.0000,166.0231
239.2019,1,3970.0898,-325.0697,3970.0898,-325.0697,4046.8711,-178.1976,0.0000,165.7310
239.3019,1,3971.5608,-325.9190,3971.5608,-325.9190,4048.5190,-179.0779,0.0000,165.7857
239.4019,1,3973.0322,-326.7683,3973.0322,-326.7683,4050.1741,-179.9476,0.0000,165.8530
239.5019,1,3973.0322,-326.7683,3973.0322,-326.7683,4051.8306,-180.8179,0.0000,165.8634
239.6019,1,3976.7100,-328.4669,3976.7100,-328.4669,4053.5056,-181.6600,0.0000,165.6799
239.7019,1,3978.1814,-329.3162,3978.1814,-329.3162,4055.1814,-182.5022,0.0000,165.7811
239.8019,1,3979.6526,-330.1655,3979.6526,-330.1655,4056.8479,-183.3509,0.0000,165.8723
239.9019,1,3981.1240,-331.0148,3981.1240,-331.0148,4058.5042,-184.2099,0.0000,165.9499
240.0019,1,3983.3306,-331.8641,3983.3306,-331.8641,4060.1660,-185.0764,0.0000,165.6814
240.1019,1,3984.8018,-332.7134,3984.8018,-332.7134,4061.8301,-185.9357,0.0000,165.7621
240.2019,1,3986.2729,-333.5627,3986.2729,-333.5627,4063.5032,-186.7804,0.0000,165.8600
240.3019,1,3987.7444,-334.4120,3987.7444,-334.4120,4065.1838,-187.6103,0.0000,165.9747
240.4019,1,3989.9512,-335.2613,3989.9512,-335.2613,4066.8713,-188.4286,0.0000,165.7605
240.5019,1,3989.9512,-335.2613,3989.9512,-335.2613,4068.5547,-189.2449,0.0000,165.8291
240.6019,1,3992.8936,-336.9599,3992.8936,-336.9599,4070.2393,-190.0666,0.0000,166.0121
240.7019,1,3994.3647,-337.8092,3994.3647,-337.8092,4071.9224,-190.8929,0.0000,166.1312
240.8019,1,3996.5718,-338.6585,3996.5718,-338.6585,4073.6035,-191.7216,0.0000,165.9046
240.9019,1,3998.0430,-339.5078,3998.0430,-339.5078,4075.2883,-192.5466,0.0000,166.0254
241.0019,1,3999.5142,-340.1448,3999.5142,-340.1448,4076.9746,-193.3636,0.0000,165.9664
241.1019,1,4001.7207,-340.9941,4001.7207,-340.9941,4078.6643,-194.1750,0.0000,165.7593
241.2019,1,4003.1919,-341.8434,4003.1919,-341.8434,4080.3562,-194.9824,0.0000,165.8990
241.3019,1,4004.6636,-342.6927,4004.6636,-342.6927,4082.0493,-195.7882,0.0000,166.0406
241.4019,1,4006.8701,-343.5420,4006.8701,-343.5420,4083.7441,-196.5904,0.0000,165.8445
241.5019,1,4006.8701,-343.5420,4006.8701,-343.5420,4085.4382,-197.3923,0.0000,165.9298
241.6019,1,4009.8125,-345.0283,4009.8125,-345.0283,4087.1357,-198.1856,0.0000,165.9568
241.7019,1,4011.2837,-345.8776,4011.2837,-345.8776,4088.8376,-198.9745,0.0000,166.1178
241.8019,1,4013.4907,-346.7269,4013.4907,-346.7269,4090.5410,-199.7608,0.0000,165.9390
241.9019,1,4014.9619,-347.3638,4014.9619,-347.3638,4092.2456,-200.5445,0.0000,165.9177
242.0019,1,4016.4331,-348.2131,4016.4331,-348.2131,4093.9536,-201.3211,0.0000,166.0924
242.1019,1,4018.6399,-349.0624,4018.6399,-349.0624,4095.6650,-202.0909,0.0000,165.9323
242.2019,1,4020.1111,-349.6994,4020.1111,-349.6994,4097.3789,-202.8553,0.0000,165.9323
242.3019,1,4021.5825,-350.5487,4021.5825,-350.5487,4099.0986,-203.6202,0.0000,166.1227
242.4019,1,4023.7893,-351.3980,4023.7893,-351.3980,4100.8135,-204.3851,0.0000,165.9684
242.5019,1,4023.7893,-351.3980,4023.7893,-351.3980,4102.5288,-205.1503,0.0000,166.0972
242.6019,1,4026.7317,-352.8843,4026.7317,-352.8843,4104.2446,-205.9178,0.0000,166.1547
242.7019,1,4028.9385,-353.5213,4028.9385,-353.5213,4105.9639,-206.6796,0.0000,165.8173
242.8019,1,4030.4097,-354.3705,4030.4097,-354.3705,4107.6855,-207.4297,0.0000,166.0216
242.9019,1,4031.8809,-355.0075,4031.8809,-355.0075,4109.4150,-208.1688,0.0000,166.0517
243.0019,1,4034.0879,-355.8568,4034.0879,-355.8568,4111.1499,-208.8974,0.0000,165.9387
243.1019,1,4035.5591,-356.4938,4035.5591,-356.4938,4112.8867,-209.6286,0.0000,165.9788
243.2019,1,4037.0303,-357.3431,4037.0303,-357.3431,4114.6196,-210.3648,0.0000,166.2009
243.3019,1,4039.2368,-357.9801,4039.2368,-357.9801,4116.3525,-211.1104,0.0000,165.8842
243.4019,1,4040.7085,-358.8294,4040.7085,-358.8294,4118.0854,-211.8582,0.0000,166.0956
243.5019,1,4040.7085,-358.8294,4040.7085,-358.8294,4119.8188,-212.6060,0.0000,166.2520
243.6019,1,4044.3862,-360.3157,4044.3862,-360.3157,4121.5601,-213.3357,0.0000,166.0088
243.7019,1,4045.8574,-360.9526,4045.8574,-360.9526,4123.3057,-214.0524,0.0000,166.0660
243.8019,1,4048.0645,-361.8019,4048.0645,-361.8019,4125.0532,-214.7641,0.0000,165.9741
243.9019,1,4049.5356,-362.4389,4049.5356,-362.4389,4126.8003,-215.4763,0.0000,166.0356
244.0019,1,4051.0068,-363.0759,4051.0068,-363.0759,4128.5469,-216.1886,0.0000,166.0974
244.1019,1,4053.2139,-363.9252,4053.2139,-363.9252,4130.2935,-216.9036,0.0000,166.0019
244.2019,1,4054.6848,-364.5622,4054.6848,-364.5622,4132.0410,-217.6156,0.0000,166.0640
244.3019,1,4056.1560,-365.1991,4056.1560,-365.1991,4133.7915,-218.3218,0.0000,166.1331
244.4019,1,4058.3628,-366.0485,4058.3628,-366.0485,4135.5435,-219.0233,0.0000,166.0520
244.5019,1,4058.3628,-366.0485,4058.3628,-366.0485,4137.2944,-219.7243,0.0000,166.2557
244.6019,1,4062.0410,-367.3224,4062.0410,-367.3224,4139.0488,-220.4197,0.0000,165.8632
244.7019,1,4063.5122,-368.1717,4063.5122,-368.1717,4140.8027,-221.1164,0.0000,166.1298
244.8019,1,4064.9834,-368.8087,4064.9834,-368.8087,4142.5552,-221.8180,0.0000,166.2036
244.9019,1,4067.1902,-369.4456,4067.1902,-369.4456,4144.3062,-222.5205,0.0000,165.9334
245.0019,1,4068.6616,-370.2950,4068.6616,-370.2950,4146.0586,-223.2218,0.0000,166.1951
245.1019,1,4070.1328,-370.9319,4070.1328,-370.9319,4147.8140,-223.9150,0.0000,166.2779
245.2019,1,4072.3394,-371.5689,4072.3394,-371.5689,4149.5728,-224.6011,0.0000,166.0257
245.3019,1,4073.8105,-372.2059,4073.8105,-372.2059,4151.3340,-225.2817,0.0000,166.1222
245.4019,1,4076.0176,-373.0552,4076.0176,-373.0552,4153.0957,-225.9612,0.0000,166.0652
245.5019,1,4076.0176,-373.0552,4076.0176,-373.0552,4154.8584,-226.6410,0.0000,166.2919
245.6019,1,4078.9600,-374.3291,4078.9600,-374.3291,4156.6211,-227.3214,0.0000,166.2604
245.7019,1,4081.1670,-374.9661,4081.1670,-374.9661,4158.3833,-227.9996,0.0000,166.0166
245.8019,1,4082.6382,-375.6031,4082.6382,-375.6031,4160.1489,-228.6770,0.0000,166.1180
245.9019,1,4084.8450,-376.4524,4084.8450,-376.4524,4161.9180,-229.3514,0.0000,166.0691
246.0019,1,4086.3162,-377.0894,4086.3162,-377.0894,4163.6909,-230.0200,0.0000,166.1814
246.1019,1,4087.7874,-377.7263,4087.7874,-377.7263,4165.4668,-230.6874,0.0000,166.2965
246.2019,1,4089.9941,-378.3633,4089.9941,-378.3633,4167.2407,-231.3569,0.0000,166.0659
246.3019,1,4091.4653,-379.0003,4091.4653,-379.0003,4169.0093,-232.0277,0.0000,166.1746
246.4019,1,4093.6724,-379.6372,4093.6724,-379.6372,4170.7808,-232.6996,0.0000,165.9409
246.5019,1,4093.6724,-379.6372,4093.6724,-379.6372,4172.5542,-233.3722,0.0000,166.1801
246.6019,1,4096.6147,-381.1235,4096.6147,-381.1235,4174.3296,-234.0385,0.0000,166.3539
246.7019,1,4098.8213,-381.7605,4098.8213,-381.7605,4176.1074,-234.6983,0.0000,166.1338
246.8019,1,4100.2930,-382.3975,4100.2930,-382.3975,4177.8896,-235.3529,0.0000,166.2629
246.9019,1,4102.4995,-383.0344,4102.4995,-383.0344,4179.6724,-236.0032,0.0000,166.0537
247.0019,1,4103.9707,-383.6714,4103.9707,-383.6714,4181.4556,-236.6547,0.0000,166.1861
247.1019,1,4106.1777,-384.3084,4106.1777,-384.3084,4183.2373,-237.3106,0.0000,165.9715
247.2019,1,4107.6489,-384.9454,4107.6489,-384.9454,4185.0181,-237.9714,0.0000,166.0944
247.3019,1,4109.1201,-385.5823,4109.1201,-385.5823,4186.7993,-238.6314,0.0000,166.2186
247.4019,1,4111.3271,-386.4316,4111.3271,-386.4316,4188.5815,-239.2878,0.0000,166.1914
247.5019,1,4111.3271,-386.4316,4111.3271,-386.4316,4190.3638,-239.9442,0.0000,166.4492
247.6019,1,4115.0049,-387.7056,4115.0049,-387.7056,4192.1499,-240.5898,0.0000,166.1156
247.7019,1,4116.4761,-388.3426,4116.4761,-388.3426,4193.9370,-241.2326,0.0000,166.2575
247.8019,1,4117.9473,-388.9796,4117.9473,-388.9796,4195.7236,-241.8758,0.0000,166.3991
247.9019,1,4120.1543,-389.6165,4120.1543,-389.6165,4197.5103,-242.5198,0.0000,166.1968
248.0019,1,4121.6255,-390.2535,4121.6255,-390.2535,4199.2969,-243.1645,0.0000,166.3371
248.1019,1,4123.8320,-390.8905,4123.8320,-390.8905,4201.0830,-243.8104,0.0000,166.1333
248.2019,1,4125.3037,-391.5275,4125.3037,-391.5275,4202.8696,-244.4547,0.0000,166.2735
248.3019,1,4127.5103,-392.1644,4127.5103,-392.1644,4204.6626,-245.0946,0.0000,166.0784
248.4019,1,4128.9814,-392.8014,4128.9814,-392.8014,4206.4541,-245.7275,0.0000,166.2310
248.5019,1,4128.9814,-392.8014,4128.9814,-392.8014,4208.2446,-246.3603,0.0000,166.5162
248.6019,1,4132.6597,-394.0753,4132.6597,-394.0753,4210.0415,-246.9942,0.0000,166.1951
248.7019,1,4134.1309,-394.7123,4134.1309,-394.7123,4211.8403,-247.6323,0.0000,166.3469
248.8019,1,4136.3374,-395.3493,4136.3374,-395.3493,4213.6377,-248.2783,0.0000,166.1482
248.9019,1,4137.8086,-395.9863,4137.8086,-395.9863,4215.4351,-248.9258,0.0000,166.2908
249.0019,1,4140.0156,-396.6233,4140.0156,-396.6233,4217.2314,-249.5658,0.0000,166.0969
249.1019,1,4141.4868,-397.2602,4141.4868,-397.2602,4219.0322,-250.2034,0.0000,166.2498
249.2019,1,4143.6938,-397.8972,4143.6938,-397.8972,4220.8345,-250.8378,0.0000,166.0637
249.3019,1,4145.1650,-398.5342,4145.1650,-398.5342,4222.6372,-251.4718,0.0000,166.2206
249.4019,1,4146.6362,-399.1711,4146.6362,-399.1711,4224.4390,-252.1046,0.0000,166.3786
249.5019,1,4146.6362,-399.1711,4146.6362,-399.1711,4226.2412,-252.7374,0.0000,166.6727
249.6019,1,4150.3145,-400.4451,4150.3145,-400.4451,4228.0469,-253.3630,0.0000,166.3595
249.7019,1,4152.5210,-401.0821,4152.5210,-401.0821,4229.8530,-253.9863,0.0000,166.1848
249.8019,1,4153.9922,-401.7191,4153.9922,-401.7191,4231.6582,-254.6104,0.0000,166.3519
249.9019,1,4156.1992,-402.3560,4156.1992,-402.3560,4233.4604,-255.2328,0.0000,166.1762
250.0019,1,4157.6704,-402.9930,4157.6704,-402.9930,4235.2642,-255.8563,0.0000,166.3430
250.1019,1,4159.8770,-403.6300,4159.8770,-403.6300,4237.0684,-256.4807,0.0000,166.1668
250.2019,1,4161.3486,-404.2670,4161.3486,-404.2670,4238.8726,-257.1024,0.0000,166.3352
250.3019,1,4162.8193,-404.6916,4162.8193,-404.6916,4240.6797,-257.7236,0.0000,166.3185
250.4019,1,4165.0264,-405.3286,4165.0264,-405.3286,4242.4858,-258.3423,0.0000,166.1474
250.5019,1,4165.0264,-405.3286,4165.0264,-405.3286,4244.2944,-258.9619,0.0000,166.4531
250.6019,1,4168.7046,-406.6025,4168.7046,-406.6025,4246.1016,-259.5884,0.0000,166.1429
250.7019,1,4170.1758,-407.2395,4170.1758,-407.2395,4247.9072,-260.2147,0.0000,166.3084
250.8019,1,4172.3823,-407.8765,4172.3823,-407.8765,4249.7124,-260.8408,0.0000,166.1307
250.9019,1,4173.8535,-408.5135,4173.8535,-408.5135,4251.5186,-261.4635,0.0000,166.2996
251.0019,1,4176.0605,-409.1505,4176.0605,-409.1505,4253.3267,-262.0798,0.0000,166.1320
251.1019,1,4177.5317,-409.7874,4177.5317,-409.7874,4255.1353,-262.6945,0.0000,166.3089
251.2019,1,4179.0029,-410.4244,4179.0029,-410.4244,4256.9453,-263.3095,0.0000,166.4866
251.3019,1,4181.2100,-411.0613,4181.2100,-411.0613,4258.7534,-263.9276,0.0000,166.3170
251.4019,1,4182.6812,-411.6983,4182.6812,-411.6983,4260.5610,-264.5469,0.0000,166.4897
251.5019,1,4182.6812,-411.6983,4182.6812,-411.6983,4262.3716,-265.1671,0.0000,166.7992
251.6019,1,4186.3594,-412.7599,4186.3594,-412.7599,4264.1841,-265.7866,0.0000,166.3065
251.7019,1,4188.5659,-413.3969,4188.5659,-413.3969,4266.0005,-266.4000,0.0000,166.1452
251.8019,1,4190.0371,-414.0339,4190.0371,-414.0339,4267.8130,-267.0089,0.0000,166.3294
251.9019,1,4192.2441,-414.6709,4192.2441,-414.6709,4269.6313,-267.6187,0.0000,166.1720
252.0019,1,4193.7153,-415.3079,4193.7153,-415.3079,4271.4468,-268.2292,0.0000,166.3559
252.1019,1,4195.9219,-415.9448,4195.9219,-415.9448,4273.2646,-268.8503,0.0000,166.1888
252.2019,1,4197.3936,-416.5818,4197.3936,-416.5818,4275.0815,-269.4794,0.0000,166.3566
252.3019,1,4199.6001,-417.2188,4199.6001,-417.2188,4276.8931,-270.1109,0.0000,166.1774
252.4019,1,4201.0713,-417.8558,4201.0713,-417.8558,4278.7031,-270.7409,0.0000,166.3415
252.5019,1,4201.0713,-417.8558,4201.0713,-417.8558,4280.5161,-271.3719,0.0000,166.6404
252.6019,1,4204.7495,-419.1297,4204.7495,-419.1297,4282.3281,-271.9915,0.0000,166.3373
252.7019,1,4206.2207,-419.7667,4206.2207,-419.7667,4284.1445,-272.6101,0.0000,166.5148
252.8019,1,4208.4272,-420.4037,4208.4272,-420.4037,4285.9634,-273.2315,0.0000,166.3475
252.9019,1,4209.8984,-420.8283,4209.8984,-420.8283,4287.7808,-273.8549,0.0000,166.3336
253.0019,1,4212.1055,-421.4653,4212.1055,-421.4653,4289.5996,-274.4793,0.0000,166.1632
253.1019,1,4213.5767,-422.1023,4213.5767,-422.1023,4291.4175,-275.1027,0.0000,166.3372
253.2019,1,4215.7837,-422.7392,4215.7837,-422.7392,4293.2368,-275.7249,0.0000,166.1692
253.3019,1,4217.2549,-423.3762,4217.2549,-423.3762,4295.0562,-276.3469,0.0000,166.3450
253.4019,1,4219.4619,-424.0132,4219.4619,-424.0132,4296.8755,-276.9694,0.0000,166.1768
253.5019,1,4219.4619,-424.0132,4219.4619,-424.0132,4298.6948,-277.5920,0.0000,166.4842
253.6019,1,4223.1396,-425.2871,4223.1396,-425.2871,4300.5142,-278.2117,0.0000,166.1866
253.7019,1,4224.6108,-425.9241,4224.6108,-425.9241,4302.3345,-278.8314,0.0000,166.3647
253.8019,1,4226.8179,-426.5611,4226.8179,-426.5611,4304.1543,-279.4537,0.0000,166.1972
